id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Cdkn1a,1501.41902163266,2.24219380453524,0.0751043286483049,29.8543884871787,7.69969108383084e-196,9.28428750888323e-192
Tubb2b,8310.35884743825,-0.727399066612442,0.0324818105006437,-22.3940431706547,4.49870694767318e-111,2.71227041875216e-107
Tubb3,7754.94867265771,-0.772446091421712,0.0345233509371508,-22.3745977853638,6.95824313252281e-111,2.79674985639867e-107
Hmgcr,2496.89467114926,-1.28516791650515,0.0584630879154255,-21.9825527923587,4.22995807251212e-107,1.27512086095878e-103
Ccng1,1027.5806587475,1.83763220260003,0.0875119001761275,20.9986550275058,6.74686357657964e-98,1.62707362012795e-94
Actb,15346.6156374144,-0.530117042296363,0.0261431603690315,-20.2774658768619,2.03340812372425e-91,4.08647252597784e-88
Scd2,4199.86087367424,-0.871851478742833,0.0447677168523011,-19.4750043121312,1.78909287993451e-84,3.08184027803576e-81
Fam212b,286.268823344355,3.46841705528125,0.191773906955857,18.0859696208807,4.11073262337822e-73,6.19590174658682e-70
Map1b,21210.7826549855,-0.400859663078417,0.0225614578952238,-17.7674539003651,1.2629430073328e-70,1.69206297582432e-67
Ptms,5141.96960384954,-0.699289155364649,0.0417722779766298,-16.7405080411434,6.64188845536637e-63,8.00878909948076e-60
Sulf2,921.819670159065,1.50066861751533,0.0906417936062735,16.556034008262,1.44831681970471e-61,1.58761856472721e-58
Tuba1a,18818.4102920542,-0.674219612651825,0.0414460294549283,-16.2674114147659,1.68116067063271e-59,1.68928628054077e-56
Calm1,12252.3539954405,-0.487888285419496,0.0319751149306523,-15.258374722894,1.44810433995452e-52,1.34317247162859e-49
Dhcr24,750.110695724923,-1.55830537455539,0.102273231278466,-15.2366885750631,2.01844188047799e-52,1.73845515677169e-49
Sqle,770.899274272303,-1.4799121233926,0.0989364013849383,-14.9582166187206,1.37665947743948e-50,1.10665066526435e-47
Rnf157,1325.35665976699,-1.09251385580134,0.0747458694934675,-14.6163776434071,2.20841594937219e-48,1.66431746984562e-45
Acly,1103.58430669905,-1.20580788597103,0.0825659312147817,-14.604181994076,2.64133489066251e-48,1.87348330068286e-45
Fasn,2197.49417573379,-0.834020168491565,0.0591509546035503,-14.0998598261254,3.80524785026667e-45,2.54909325436197e-42
Fdps,627.134958029719,-1.54523006229397,0.110724738831601,-13.9555990702681,2.90847526494677e-44,1.84581024972253e-41
Tubb4a,2743.84311260325,-0.723562434990902,0.0527069676434842,-13.7280224482873,6.89909819213264e-43,4.15946630003677e-40
Trp53inp1,331.713992487313,2.07008364650793,0.151467208277639,13.6668766134084,1.60121909400684e-42,9.19404754073068e-40
Cyp51,1380.30512606161,-1.08208251867237,0.0805876223880155,-13.4274034474219,4.17805806457207e-41,2.28995564284591e-38
Fdft1,780.625053498073,-1.29521987783089,0.0967255681363773,-13.3906670468423,6.85621998787326e-41,3.59444785277286e-38
Ywhag,8166.23427048183,-0.438252192088495,0.0327435389633706,-13.3843868428137,7.46105393535718e-41,3.74855784802237e-38
Bbc3,360.49324676978,1.93629183952924,0.147191777871101,13.1548913093834,1.59512722598943e-39,7.69361763639222e-37
Cd24a,2783.861917992,-0.717592848282919,0.0546057550938359,-13.1413410005921,1.90814874716613e-39,8.84940676666507e-37
Zak,229.807605019264,2.48278146111132,0.189079085783434,13.1309153036366,2.18993430093699e-39,9.78008437062897e-37
Tubb5,6787.03408197251,-0.860550770680194,0.0658978086533718,-13.0588677873458,5.65627499590569e-39,2.43583442502253e-36
