id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Tardbp,2598.85109364529,1.85623734277798,0.0594133674527637,31.2427560052673,2.80024731500563e-214,3.24576666282302e-210
Slc6a6,1383.75458333734,-1.09152703480466,0.0789075001756069,-13.8329947390994,1.61168442727297e-43,9.34051709826048e-40
Trp53inp2,3071.46033278704,-0.78023740653575,0.0566701581621319,-13.7680470963838,3.96794834891326e-43,1.53308297707512e-39
Celf4,1793.16120753789,-0.860759691435861,0.0685615041923901,-12.5545625285654,3.75249454530839e-36,9.49465571617816e-33
Srebf2,1950.07024628614,-0.834285632061644,0.0664894825488773,-12.5476331004434,4.09570171520066e-36,9.49465571617816e-33
Camk2b,4817.19023894218,-0.534233926627015,0.0437437072954844,-12.2128177892724,2.65530863008775e-34,5.12961372189119e-31
Dpysl5,9848.60530917171,-0.38729076467173,0.0328793424205966,-11.7791517761353,4.99936222589163e-32,8.27822965147284e-29
Acap3,1006.2588322408,-1.03963561884944,0.0938763983783754,-11.0745153926668,1.66779994886412e-28,2.14794102303156e-25
Hspa4,1370.60782786261,-0.854813676783283,0.0771615510207145,-11.0782334657037,1.59998167889807e-28,2.14794102303156e-25
Egr1,1914.46753938431,-0.7465320826657,0.0692243765185687,-10.7842370016211,4.08620123538338e-27,4.73631585193288e-24
Crmp1,10908.6326681251,-0.330174801434506,0.031827002096019,-10.3740465545074,3.25444752612341e-25,3.42930011593604e-22
Dpysl3,20703.2966021527,-0.270980103820265,0.0262302205443078,-10.3308358907058,5.11132089602664e-25,4.93711004215373e-22
Hnrnpm,678.759642039021,-1.11638362951533,0.111590199790585,-10.0043160744437,1.45896287028783e-23,1.30083374073125e-20
Cacna2d1,1223.31584136157,-0.818929030638394,0.081952603898678,-9.99271519976199,1.64026116726171e-23,1.35801908498075e-20
Srsf2,1361.4421741202,0.777326331588594,0.0788168522905022,9.86243815882844,6.05606341572306e-23,4.67972207010974e-20
Dhx9,1754.46990991161,0.675936411840085,0.0694258230299493,9.73609504850229,2.1152699912551e-22,1.53238090428986e-19
Fem1b,1354.72095586763,-0.76724658347657,0.0801212867128371,-9.57606417663337,1.00813673104475e-21,6.87371344090571e-19
Sez6l,857.886461515128,-0.939061110050994,0.099013681849018,-9.48415504316798,2.44354663964976e-21,1.57350828334335e-18
Hmgcr,3110.98199581185,-0.491349771032206,0.0521843341064069,-9.41565662273883,4.70134587755237e-21,2.86806842456366e-18
Snhg5,255.641609857901,1.62072463302771,0.178125447472272,9.09878210007021,9.13504150661992e-20,5.29421330516157e-17
Lin7c,1964.43176438684,-0.593315427511523,0.0657000452215202,-9.03067000199235,1.70623893004687e-19,9.41762639913011e-17
Plxnd1,1585.6482403499,-0.648939480587422,0.0721887893671486,-8.98947726200184,2.48409078239418e-19,1.30877710266959e-16
Sox11,3867.64626210572,-0.449781928574078,0.0505698259597716,-8.89427479801653,5.88020249844528e-19,2.96336639823823e-16
Mapt,18822.0411759123,-0.25349737216445,0.0286344753843268,-8.85287293592963,8.52947506882504e-19,4.11938106344796e-16
Scd2,5119.09785581909,-0.372856699120816,0.0421677688822097,-8.84222023134171,9.38350336258776e-19,4.35056749903019e-16
Rab3c,4424.33921139413,-0.419887661779263,0.0482160259394753,-8.70846681363453,3.08012485456601e-18,1.37314335343364e-15
Nrep,6649.4858024586,-0.328054833826745,0.0383935764576372,-8.54452395672788,1.29067188842992e-17,5.54080661436709e-15
Polr2a,951.231817663645,0.774504183807295,0.0917506186025822,8.4414055796404,3.1354414579697e-17,1.29796078354738e-14
Tnks2,876.610213173272,-0.806189935818611,0.0985575441459726,-8.17989067000869,2.84101523604245e-16,1.13552440003338e-13
Scube1,916.216359775858,-0.76250482809853,0.0937009105515352,-8.13764587356016,4.03037649591473e-16,1.55720313213826e-13
Agtpbp1,1338.7091369559,-0.673827435066855,0.0832266982136271,-8.09628940628244,5.66609343480579e-16,2.11857061299464e-13
Ankmy2,261.679182555229,-1.45207303475469,0.182927327801627,-7.93797762316504,2.05504401313433e-15,7.44375473632501e-13
Rabgap1l,1314.50277721201,-0.614270513099607,0.0777712803636929,-7.89842355978977,2.82452913217943e-15,9.92094459730055e-13
Meg3,8059.54590508677,-0.298637738518539,0.0379377157235086,-7.87179019145542,3.49602109617692e-15,1.19183472134667e-12
Ddx17,2590.62000073702,-0.455614680458717,0.0579871260738392,-7.8571695358475,3.92910890165017e-15,1.3012086079722e-12
Clstn3,1024.30261331392,-0.69226073588591,0.0882969002567823,-7.84014765946142,4.50016932141886e-15,1.4489295167935e-12
Tra2a,468.174822253565,0.985736922652328,0.128836484614621,7.65106969195013,1.99314277381056e-14,6.24392375438871e-12
Nell2,4029.4981930306,-0.35740744661317,0.0468031607958763,-7.63639550268708,2.23387404163014e-14,6.81390368856182e-12
Synrg,831.927483182166,0.727095623253664,0.0954431302942205,7.61810327272652,2.57430308092692e-14,7.45968675275599e-12
Dcc,632.466879003684,-0.886370759921746,0.116345447945988,-7.61843953132774,2.56760717775848e-14,7.45968675275599e-12
Ncam1,8485.45995799062,-0.262404561217169,0.0347978380427137,-7.54082943012357,4.66991607376907e-14,1.32021944417213e-11
Zbtb18,4373.47244074197,-0.339347467426927,0.0454428278994392,-7.46756931980273,8.16896953979e-14,2.25444109370728e-11
Syt4,3856.8201343998,-0.374318016554832,0.0502043239917184,-7.45589197887772,8.92618568146879e-14,2.40612600543965e-11
Nfix,8047.18895954475,-0.262776275303583,0.0353309140992033,-7.43757363779919,1.02551420431581e-13,2.70153071414195e-11
Ahcyl1,1019.02607247481,-0.654043389048626,0.0885466006464909,-7.38643137368759,1.50821935906401e-13,3.88483790909131e-11
Pom121,858.494837215133,-0.709134463805297,0.0967058612259634,-7.33290055861588,2.25224057814926e-13,5.67515663941914e-11
Dcx,10024.5119047943,-0.271304872915734,0.0371354677005445,-7.30581542969919,2.75590256233609e-13,6.79652480851864e-11
Slc6a17,2308.4071616337,-0.441199049906139,0.0609705278925385,-7.23626750753675,4.61201215561369e-13,1.11370485199413e-10
Mturn,2044.47690979895,-0.470474927714753,0.065269645537156,-7.2081734754776,5.67073592114021e-13,1.34141836861094e-10
Rpl15,246.403253735425,-1.28727491916143,0.182977417925801,-7.03515730932126,1.9903631965383e-12,4.61405996221508e-10
Kdm5c,669.710871466483,-0.792973169984776,0.112828135117894,-7.0281509940424,2.09288348518839e-12,4.66511778400358e-10
Olig2,74.4701666380911,-2.67189708327131,0.380109434042609,-7.02928379034077,2.07596363605123e-12,4.66511778400358e-10
Ap2m1,883.770220537418,-0.664775697654224,0.095963077646118,-6.927411187308,4.28611446996511e-12,9.37365147572936e-10
