id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Scd2,5011.26369243375,-1.4312349557762,0.0405689537065379,-35.2790699540656,1.22982736470939e-272,1.67883733556478e-268
Hmgcr,2484.41552625369,-1.78604927769965,0.0626508497295311,-28.5079817019269,9.32798601499627e-179,6.3668168545357e-175
Camk2b,3453.98976497279,-1.30278794068193,0.0474108006105181,-27.4787163242484,3.1540170998329e-166,1.4351829143273e-162
Srebf2,1471.05215753417,-2.00106637458458,0.074219732452195,-26.9613795209174,4.19567512090943e-160,1.43187902688837e-156
Nell2,2767.46283864595,-1.39416704305227,0.0534407570966689,-26.088085551078,4.97749155206194e-150,1.35895474354395e-146
Trp53inp2,2609.18662903895,-1.39352403031999,0.0542607021375066,-25.6820124956833,1.85681550906847e-145,4.22456475238229e-142
Rab3c,4112.72900572297,-1.12895801316752,0.0440296699459063,-25.6408466053579,5.34861624093115e-145,1.04305657578502e-141
Dhx9,2072.82366167972,1.41034811501822,0.0586696809710349,24.0387895702809,1.09354160559803e-127,1.86599205725234e-124
Tuba1a,20694.0465632357,-0.522297824941833,0.0224277700619229,-23.2879962430404,5.8665210025816e-120,8.89820868958238e-117
Tardbp,1863.05769481145,1.49388103668979,0.0643731527131723,23.2065849461512,3.9069534390907e-119,5.33338213970271e-116
Dpysl3,16911.1859390975,-0.574212180646331,0.0248215843150778,-23.1335829879936,2.12712941356183e-118,2.63976760223023e-115
Plxnd1,1184.34920092247,-1.90184512208615,0.0824447737719443,-23.0681101430027,9.68012892949038e-118,1.10119533347061e-114
Mturn,1524.46169070772,-1.57190513700309,0.070034817386598,-22.4446239122184,1.44420104910652e-111,1.51652219395024e-108
Dcx,6829.83853464564,-0.841865479480993,0.0383623090269253,-21.9451201149053,9.64128675322256e-107,9.40094324773151e-104
Syt4,3082.38940003266,-1.07860151512907,0.0493629102141802,-21.850444198876,7.69805554088566e-106,7.00574374590867e-103
Polr2a,1319.9017993141,1.66317132295006,0.0783930832032525,21.2157916871046,6.82678757572475e-100,5.82452982476366e-97
Cacna2d1,974.393181545571,-1.85376799646815,0.0882077943335281,-21.0159205371212,4.69058830939239e-98,3.76654241244209e-95
Dpysl5,8080.57331298891,-0.674725930381374,0.0322528780105334,-20.9198673731075,3.53094606988092e-97,2.67783026666358e-94
Mpped1,2050.10061668008,-1.22471938284078,0.0595959094298158,-20.5503933836784,7.63420776163433e-94,5.48497737653001e-91
Calm1,15459.9605353055,-0.512955455463993,0.0250720389412746,-20.4592636707956,4.96829454386927e-93,3.39110944091797e-90
Gpi1,2187.44489800935,1.15652639593485,0.05664167451679,20.4182945825874,1.15009515001173e-92,7.47616613943338e-90
Cyp51,1527.13337829992,-1.41522790383481,0.0702998697190927,-20.1313019425191,3.92544490487663e-90,2.43573856347595e-87
Celf4,1449.73682151397,-1.45393548394386,0.0723602155694222,-20.093023113633,8.49301190298981e-90,5.04078719511799e-87
Nwd2,878.76207725726,-1.84210637555514,0.0918968698775133,-20.0453658324863,2.21547061556854e-89,1.26014122388025e-86
Agtpbp1,1061.02126211481,-1.6406258247256,0.0841282234325237,-19.5014913876255,1.06627360966462e-84,5.82228041821271e-82
Atf4,2282.55827389115,-1.12964291259453,0.0580428123544237,-19.462236007736,2.29548101274036e-84,1.20521581941995e-81
Mapt,14785.2308234198,-0.478876185143579,0.0248594137793583,-19.2633740036624,1.09036746352025e-82,5.51281712759814e-80
Fosl2,1794.65731775351,-1.20737580414736,0.0645865642738973,-18.6939159517318,5.54867757888486e-78,2.70517848676276e-75
Clstn3,892.588933855418,-1.69085818417944,0.0917106697290884,-18.4368753294922,6.64733784547316e-76,3.1290623768467e-73
Mef2c,3315.28951619213,-0.871858428498131,0.0482516734445625,-18.0689780531618,5.59403108454911e-73,2.54547061117266e-70
Sez6l,582.203054082322,-2.05088624564239,0.114451370364122,-17.9192808187231,8.33993258427059e-72,3.67252966799606e-69
Sqle,825.156184381484,-1.66081385651102,0.0940404886602582,-17.660625547269,8.43002133023109e-70,3.59619441184327e-67
Egr1,1080.80322880055,-1.49695115228794,0.0848989970923533,-17.6321417632244,1.3957807402347e-69,5.77387966210423e-67
Fdft1,807.84910655803,-1.70533893237665,0.0970317570362605,-17.5750597996424,3.82486840425936e-69,1.53568466431013e-66
Zbtb18,2786.01371156658,-0.930868510466491,0.0532593191312138,-17.4780400059777,2.10614941808882e-68,8.21458448752299e-66
Ssbp2,1264.57787000308,-1.34454880062488,0.0776617054664479,-17.312893047472,3.76036740815197e-67,1.42591043024118e-64
Slc6a6,1070.56949670001,-1.4266957292609,0.0835423763160439,-17.0775095487308,2.18236940572561e-65,8.05176344798927e-63
Rabgap1l,1060.11930264545,-1.42528558246679,0.0836708734178859,-17.0344293568963,4.56169537086627e-65,1.63872903967619e-62
Nrep,4921.87157450011,-0.682720690753606,0.0405181602014758,-16.8497455797299,1.05366987788671e-63,3.68811474436703e-61
Akt3,1591.8639416027,-1.11948335966492,0.0670805028931392,-16.6886548457796,1.58501860783201e-62,5.4092722538787e-60
Fasn,2970.534576524,-0.83083915399248,0.0499796526289224,-16.6235479898411,4.70630807194585e-62,1.56697101195446e-59
Scube1,547.533882035174,-1.95343091764408,0.118081907802245,-16.5430162334059,1.7979030497852e-61,5.8436129839566e-59
Gabarapl1,2242.26081801992,0.918596681961142,0.0555852878321059,16.5258959301559,2.38863938233017e-61,7.58309679260212e-59
Dhcr24,781.943251634567,-1.56644783525678,0.0948983790704542,-16.5065815728404,3.28999300946767e-61,1.02072033118734e-58
