id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Mfge8,311.478701951042,2.32483673318029,0.173523948914035,13.3977859985888,6.22938547156992e-41,8.08387352645629e-37
Fabp7,736.014793469541,1.43629657337048,0.116947233409595,12.2815780373359,1.13757480060381e-34,7.38115409371785e-31
Egr1,1352.24781379982,0.880991393462907,0.0792204953439,11.1207508819338,9.94315890783727e-29,4.30107910490014e-25
Slc1a3,662.841964280337,1.22798042783889,0.111572722048616,11.0060990293292,3.57134496218382e-28,9.26906871485189e-25
Ptprz1,1292.66849297721,0.905858719967749,0.0821999695154939,11.0201831619537,3.05436936622837e-28,9.26906871485189e-25
Olig2,122.080439022622,3.40407486931245,0.316231685646295,10.7644964872998,5.06375941313921e-27,1.09520676507179e-23
Olig1,177.291991331427,2.76768223872688,0.26210273827023,10.5595319491602,4.58944460265203e-26,8.50817465837363e-23
Usp22,4565.14266306396,0.504785108353949,0.0495049627532538,10.1966566638972,2.05215492460612e-24,3.3288518070767e-21
Qk,931.395926115784,0.876688944867106,0.0953077283586603,9.19850845219987,3.62952615557879e-20,5.23337343566066e-17
Aldh1l1,209.929198491749,1.86113981633431,0.203913967452082,9.12708354209067,7.03694134449213e-20,9.13183878274744e-17
2700081O15Rik,1741.46510116202,0.623457000365743,0.0718227043930357,8.68050020720463,3.94032009678219e-18,4.64850308144932e-15
Calm1,18594.2791750362,0.210656186710021,0.0248771895354723,8.46784506785411,2.49974500359299e-17,2.4953223778174e-14
Arhgap33,3051.62175366736,0.440039839787245,0.051912066080239,8.47663892065263,2.31792921843145e-17,2.4953223778174e-14
Atp1a2,320.971779919201,1.42420058052703,0.169343768630809,8.41011506973113,4.09608672996925e-17,3.79677982105793e-14
Fbln2,114.502290589259,2.41581905627302,0.289280619726612,8.35112652398255,6.76149427904836e-17,5.84959408394737e-14
Scd2,7280.05306335742,0.290892431356985,0.0353807164344111,8.22177899919698,2.00506417961973e-16,1.62623236618283e-13
Egfr,86.8622934246054,2.67489934734542,0.341654439843232,7.82925387585418,4.90773734852139e-15,3.74633573951541e-12
Nes,245.644452457105,1.40917684423493,0.195088872463373,7.2232558753421,5.07573783996494e-13,3.65932499717917e-10
Dpysl3,20881.4118130917,0.182088959237155,0.0253265233054702,7.18965477578307,6.49553490653764e-13,4.43645034116521e-10
Sall3,65.8141791091222,2.85215220265671,0.398427070656864,7.15853016200563,8.15466479994676e-13,5.03919452899567e-10
Serpinh1,124.275604966985,1.90912820861247,0.266675255125697,7.15900021437161,8.12675592782265e-13,5.03919452899567e-10
Socs3,81.912697604805,2.51834147800208,0.353795342092986,7.11807414734193,1.0944549317073e-12,6.45579165852983e-10
Rfx4,71.1399603048967,2.68423629221644,0.378097292778755,7.09932692849809,1.25365930832244e-12,7.073363845261e-10
Scd1,631.365853714262,0.819786866132693,0.11588644223039,7.07405327452283,1.50472474411898e-12,8.13617208517999e-10
